idFrame,Xnose1,Ynose1,Xnose2,Ynose2,Xneck1,Yneck1,Xneck2,Yneck2,XRshoulder1,YRshoulder1,XRshoulder2,YRshoulder2,XRelbow1,YRelbow1,XRelbow2,YRelbow2,XRwrist1,YRwrist1,XRwrist2,YRwrist2,XLShoulder1,YLShoulder1,XLShoulder2,YLShoulder2,XLelbow1,YLelbow1,XLelbow2,YLelbow2,XLwrist1,YLwrist1,XLwrist2,YLwrist2,XRhip1,YRhip1,XRhip2,YRhip2,XRknee1,YRknee1,XRknee2,YRknee2,XRankle1,YRankle1,XRankle2,YRankle2,XLhip1,YLhip1,XLhip2,YLhip2,XLknee1,YLknee1,XLknee2,YLknee2,XLankle1,YLankle1,XLankle2,YLankle2,XReye1,YReye1,XReye2,YReye2,XLeye1,YLeye1,XLeye2,YLeye2,XRear1,YRear1,XRear2,YRear2,XLear1,YLear1,XLear2,YLear2,DistNeckHip1,DistNeckHip2,DistNoseLWrist1,DistNoseRWrist1,DistNoseLKnee1,DistNoseRKnee1,DistLHipLWrist1,DistLHipRWrist1,DistRHipLWrist1,DistRHipRWrist1,DistLHipLKnee1,DistLHipRKnee1,DistRHipLKnee1,DistRHipRKnee1,DistNoseLWrist2,DistNoseRWrist2,DistNoseLKnee2,DistNoseRKnee2,DistLHipLWrist2,DistLHipRWrist2,DistRHipLWrist2,DistRHipRWrist2,DistLHipLKnee2,DistLHipRKnee2,DistRHipLKnee2,DistRHipRKnee2,Violence
143,64,112,152,96,64,120,168,112,56,120,176,112,40,128,0,0,0,0,0,0,80,120,168,112,104,136,152,136,112,136,128,128,56,144,0,0,0,0,0,0,0,0,0,0,80,144,0,0,0,0,0,0,0,0,0,0,0,0,160,88,72,112,160,96,64,112,0,0,72,112,168,96,28.8444102,0,65.96969001,0,0,0,50.59644256,0,73.75635566,0,0,0,0,0,56.56854249,0,0,0,0,0,0,0,0,0,0,0,0
145,72,112,0,0,72,120,0,0,56,120,0,0,40,128,0,0,48,136,0,0,80,112,168,112,104,128,144,136,0,0,136,144,64,152,0,0,0,0,0,0,0,0,0,0,80,144,0,0,0,0,0,0,0,0,0,0,64,112,0,0,72,104,160,96,64,112,0,0,72,104,168,96,25.29822128,0,71.55417528,0,0,0,56,0,72.44308111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,72,112,0,0,72,120,0,0,56,120,0,0,40,128,0,0,48,136,0,0,80,112,168,112,104,128,144,136,0,0,136,144,64,152,0,0,0,0,0,0,0,0,0,0,80,144,0,0,0,0,0,0,0,0,0,0,64,112,0,0,72,104,160,96,64,112,0,0,72,104,168,96,25.29822128,0,71.55417528,0,0,0,56,0,72.44308111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,72,112,0,0,72,112,0,0,56,112,0,0,40,128,0,0,56,136,0,0,88,112,168,112,112,128,160,128,0,0,128,144,64,152,0,0,0,0,0,0,0,0,0,0,80,136,0,0,0,0,0,0,0,0,0,0,72,104,0,0,80,104,160,96,64,104,0,0,80,104,176,96,25.29822128,0,64.49806199,0,0,0,48.66210024,0,64.49806199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,72,112,0,0,72,112,0,0,56,112,0,0,40,128,0,0,56,136,0,0,88,112,168,112,112,128,160,128,0,0,128,144,64,152,0,0,0,0,0,0,0,0,0,0,80,136,0,0,0,0,0,0,0,0,0,0,72,104,0,0,80,104,160,96,64,104,0,0,80,104,176,96,25.29822128,0,64.49806199,0,0,0,48.66210024,0,64.49806199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,80,104,160,96,80,112,168,112,64,112,176,112,40,128,0,0,56,128,0,0,96,112,168,112,128,136,152,128,0,0,0,0,64,152,0,0,0,0,0,0,0,0,0,0,88,144,0,0,0,0,0,0,0,0,0,0,72,104,0,0,0,0,168,96,64,104,0,0,80,104,176,96,32.984845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0
150,80,104,160,96,80,112,168,112,64,112,176,112,40,128,0,0,56,128,0,0,96,112,168,112,128,136,152,128,0,0,0,0,64,152,0,0,0,0,0,0,0,0,0,0,88,144,0,0,0,0,0,0,0,0,0,0,72,104,0,0,0,0,168,96,64,104,0,0,80,104,176,96,32.984845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0
151,80,104,160,96,80,112,168,112,64,112,176,112,40,128,0,0,56,128,0,0,96,112,168,112,128,136,152,128,0,0,0,0,64,152,0,0,0,0,0,0,0,0,0,0,88,144,0,0,0,0,0,0,0,0,0,0,72,104,0,0,0,0,168,96,64,104,0,0,80,104,176,96,32.984845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0
152,80,104,160,96,80,112,176,112,64,112,184,112,40,120,0,0,56,128,0,0,96,112,168,112,120,136,144,128,0,0,0,0,64,152,0,0,0,0,0,0,0,0,0,0,88,136,0,0,0,0,0,0,0,0,0,0,72,104,0,0,80,104,168,96,72,104,0,0,88,104,176,96,25.29822128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0
153,80,104,160,96,80,112,176,112,64,112,184,112,40,120,0,0,56,128,0,0,96,112,168,112,120,136,144,128,0,0,0,0,64,152,0,0,0,0,0,0,0,0,0,0,88,136,0,0,0,0,0,0,0,0,0,0,72,104,0,0,80,104,168,96,72,104,0,0,88,104,176,96,25.29822128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0
154,80,104,160,96,80,112,176,112,64,112,184,112,40,120,0,0,56,128,0,0,96,112,168,112,120,136,144,128,0,0,0,0,64,152,0,0,0,0,0,0,0,0,0,0,88,136,0,0,0,0,0,0,0,0,0,0,72,104,0,0,80,104,168,96,72,104,0,0,88,104,176,96,25.29822128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0
158,168,96,88,104,176,112,88,112,184,120,64,104,0,0,48,120,0,0,64,128,160,104,104,112,144,120,128,128,0,0,0,0,160,152,72,136,0,0,0,0,0,0,0,0,136,144,96,136,0,0,0,0,0,0,0,0,0,0,80,104,168,96,88,104,0,0,80,96,176,96,96,104,51.2249939,25.29822128,0,108.8117641,0,0,0,73.75635566,0,98.95453501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,168,96,88,104,176,112,88,112,184,120,64,104,0,0,48,120,0,0,64,128,160,104,104,112,144,120,128,128,0,0,0,0,160,152,72,136,0,0,0,0,0,0,0,0,136,144,96,136,0,0,0,0,0,0,0,0,0,0,80,104,168,96,88,104,0,0,80,96,176,96,96,104,51.2249939,25.29822128,0,108.8117641,0,0,0,73.75635566,0,98.95453501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,168,96,88,104,176,112,88,112,184,120,64,104,0,0,48,120,0,0,64,128,160,104,104,112,144,120,128,128,0,0,0,0,160,152,72,136,0,0,0,0,0,0,0,0,136,144,96,136,0,0,0,0,0,0,0,0,0,0,80,104,168,96,88,104,0,0,80,96,176,96,96,104,51.2249939,25.29822128,0,108.8117641,0,0,0,73.75635566,0,98.95453501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,168,96,0,0,176,112,88,104,184,120,72,104,0,0,56,112,0,0,56,120,160,104,0,0,144,120,0,0,0,0,0,0,160,152,64,144,0,0,0,0,0,0,0,0,152,144,96,136,0,0,0,0,0,0,0,0,0,0,88,104,168,96,0,0,184,104,80,96,176,96,0,0,40,32.984845,0,114.5425685,0,0,0,98.95453501,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,168,96,0,0,176,112,88,104,184,120,72,104,0,0,56,112,0,0,56,120,160,104,0,0,144,120,0,0,0,0,0,0,160,152,64,144,0,0,0,0,0,0,0,0,152,144,96,136,0,0,0,0,0,0,0,0,0,0,88,104,168,96,0,0,184,104,80,96,176,96,0,0,40,32.984845,0,114.5425685,0,0,0,98.95453501,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,168,96,0,0,176,112,88,104,184,120,72,104,0,0,56,112,0,0,56,120,160,104,0,0,144,120,0,0,0,0,0,0,160,152,64,144,0,0,0,0,0,0,0,0,152,144,96,136,0,0,0,0,0,0,0,0,0,0,88,104,168,96,0,0,184,104,80,96,176,96,0,0,40,32.984845,0,114.5425685,0,0,0,98.95453501,0,108.8117641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,168,96,96,104,176,112,88,104,184,120,80,104,0,0,56,112,0,0,64,120,160,104,104,112,136,120,128,128,0,0,0,0,160,152,80,136,168,168,0,0,184,184,0,0,152,144,96,136,0,0,0,0,0,0,0,0,0,0,88,104,168,96,96,104,192,104,88,96,176,96,104,104,40,32.984845,0,106.7333125,0,0,0,91.21403401,0,101.1928851,0,0,0,0,0,0,0,96.33275663,0,0,0,0,0,78.79086241,0,93.63759929,0
165,168,96,96,104,176,112,88,104,184,120,80,104,0,0,56,112,0,0,64,120,160,104,104,112,136,120,128,128,0,0,0,0,160,152,80,136,168,168,0,0,184,184,0,0,144,152,96,136,0,0,0,0,0,0,0,0,0,0,88,104,168,96,96,104,192,104,88,96,176,96,104,104,51.2249939,32.984845,0,106.7333125,0,0,0,86.16263691,0,101.1928851,0,0,0,0,0,0,0,96.33275663,0,0,0,0,0,78.79086241,0,93.63759929,0
166,168,96,96,104,176,112,88,104,184,120,80,104,0,0,56,112,0,0,64,120,160,104,104,112,136,120,128,128,0,0,0,0,160,152,80,136,168,168,0,0,184,184,0,0,144,152,96,136,0,0,0,0,0,0,0,0,0,0,88,104,168,96,96,104,192,104,88,96,176,96,104,104,51.2249939,32.984845,0,106.7333125,0,0,0,86.16263691,0,101.1928851,0,0,0,0,0,0,0,96.33275663,0,0,0,0,0,78.79086241,0,93.63759929,0
167,168,96,96,104,176,120,96,112,184,120,80,104,184,144,56,112,0,0,64,120,160,104,104,112,0,0,128,128,0,0,0,0,160,160,64,136,168,168,56,144,184,184,0,0,136,152,88,136,0,0,0,0,0,0,0,0,0,0,96,104,168,96,104,104,184,104,88,96,176,104,104,104,51.2249939,25.29822128,0,106.7333125,0,121.8523697,0,78.79086241,0,104,0,80.39900497,0,105.2235715,0,0,0,96.33275663,0,0,0,0,0,86.16263691,0,108.8117641,0
168,168,96,96,104,176,120,96,112,184,120,80,104,184,144,56,112,0,0,64,120,160,104,104,112,0,0,128,128,0,0,0,0,160,160,64,144,168,168,0,0,184,184,0,0,136,152,88,136,0,0,0,0,0,0,0,0,0,0,96,104,168,96,104,104,184,104,88,96,176,104,104,104,51.2249939,25.29822128,0,106.7333125,0,0,0,78.79086241,0,104,0,0,0,0,0,0,0,96.33275663,0,0,0,0,0,86.16263691,0,106.7333125,0
169,104,104,0,0,96,112,168,120,80,104,184,120,56,112,192,136,64,128,0,0,112,112,160,112,128,120,0,0,0,0,0,0,72,136,160,160,56,144,0,0,0,0,0,0,88,136,136,152,0,0,0,0,0,0,0,0,96,104,0,0,104,104,0,0,96,96,184,104,112,104,168,96,25.29822128,45.254834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.89466384,0,101.1928851,0,80.39900497,0,105.2235715,0
170,104,104,0,0,96,112,168,120,80,104,184,120,56,112,192,136,64,128,0,0,112,112,160,112,128,120,0,0,0,0,0,0,72,136,160,160,56,144,0,0,0,0,0,0,88,136,136,152,0,0,0,0,0,0,0,0,96,104,0,0,104,104,168,96,96,96,184,104,112,104,176,104,25.29822128,45.254834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.89466384,0,101.1928851,0,80.39900497,0,105.2235715,0
171,104,104,0,0,96,112,168,120,80,104,184,120,56,112,192,136,64,128,0,0,112,112,160,112,128,120,0,0,0,0,0,0,72,136,160,160,56,144,0,0,0,0,0,0,88,136,136,152,0,0,0,0,0,0,0,0,96,104,0,0,104,104,168,96,96,96,184,104,112,104,168,104,25.29822128,45.254834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.89466384,0,101.1928851,0,80.39900497,0,105.2235715,0
172,104,112,0,0,96,112,168,120,88,104,184,120,64,112,200,136,64,128,0,0,112,112,160,112,128,120,0,0,0,0,0,0,64,144,160,160,56,144,0,0,0,0,0,0,88,136,144,152,0,0,0,0,0,0,0,0,104,104,0,0,104,104,168,96,96,96,184,104,112,104,176,104,25.29822128,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.52245207,0,101.1928851,0,88.36288814,0,105.2235715,0
173,104,112,0,0,96,112,168,120,88,104,184,120,64,112,200,136,64,128,0,0,112,112,160,112,128,120,0,0,0,0,0,0,64,144,160,160,56,144,0,0,0,0,0,0,88,136,144,152,0,0,0,0,0,0,0,0,104,104,0,0,104,104,168,96,96,96,184,104,112,104,176,104,25.29822128,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.52245207,0,101.1928851,0,88.36288814,0,105.2235715,0
174,104,112,0,0,96,112,168,120,88,104,184,120,64,112,200,136,64,128,0,0,112,112,160,112,128,120,0,0,0,0,0,0,64,144,160,160,56,144,0,0,0,0,0,0,88,136,136,152,0,0,0,0,0,0,0,0,104,104,0,0,104,104,168,96,96,96,184,104,112,104,168,104,25.29822128,45.254834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.89466384,0,101.1928851,0,80.39900497,0,105.2235715,0
175,104,112,0,0,104,112,168,120,88,104,184,120,64,120,200,128,72,128,208,136,112,120,160,112,104,136,136,120,96,136,0,0,64,144,160,160,0,0,0,0,0,0,0,0,80,152,144,152,0,0,0,0,0,0,0,0,104,104,0,0,104,104,0,0,96,104,184,112,112,112,168,104,46.64761516,40,0,106.7333125,0,0,0,128.996124,0,144.222051,0,0,0,0,0,0,0,0,50.59644256,75.89466384,68.35202996,93.63759929,0,0,0,0,0
176,104,112,0,0,104,112,168,120,88,104,184,120,64,120,200,128,72,128,208,136,112,120,160,112,104,136,136,120,96,136,0,0,64,144,160,160,0,0,0,0,0,0,0,0,80,152,144,152,0,0,0,0,0,0,0,0,104,104,0,0,104,104,0,0,96,104,184,112,112,112,168,104,46.64761516,40,0,106.7333125,0,0,0,128.996124,0,144.222051,0,0,0,0,0,0,0,0,50.59644256,75.89466384,68.35202996,93.63759929,0,0,0,0,0
177,104,112,0,0,104,112,168,120,88,104,184,120,64,120,200,128,72,128,208,136,112,120,160,112,104,136,136,120,96,136,0,0,64,144,160,160,0,0,0,0,0,0,0,0,80,152,144,152,0,0,0,0,0,0,0,0,104,104,0,0,104,104,0,0,96,104,184,112,112,112,168,104,46.64761516,40,0,106.7333125,0,0,0,128.996124,0,144.222051,0,0,0,0,0,0,0,0,50.59644256,75.89466384,68.35202996,93.63759929,0,0,0,0,0
184,104,112,0,0,104,120,168,128,88,112,184,136,64,120,168,176,72,136,0,0,112,128,144,120,0,0,112,144,0,0,88,144,64,144,0,0,0,0,0,0,0,0,0,0,88,144,0,0,0,0,0,0,0,0,0,0,104,112,0,0,112,112,0,0,104,104,184,112,112,120,168,112,28.8444102,0,35.77708764,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,104,112,0,0,104,120,168,128,88,112,184,136,64,120,168,176,72,136,0,0,112,128,144,120,128,136,112,144,0,0,88,144,64,144,0,0,0,0,0,0,0,0,0,0,88,144,0,0,0,0,0,0,0,0,0,0,104,112,0,0,112,112,0,0,104,104,184,112,120,112,168,112,28.8444102,0,35.77708764,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,104,112,0,0,104,120,168,128,88,112,184,136,64,120,168,176,72,136,0,0,112,128,144,120,0,0,112,144,0,0,88,144,64,144,0,0,0,0,0,0,0,0,0,0,88,144,0,0,0,0,0,0,0,0,0,0,104,112,0,0,112,112,0,0,104,104,184,112,112,120,168,112,28.8444102,0,35.77708764,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,160,40,56,0,160,64,48,8,152,56,40,8,120,64,32,16,0,0,40,16,168,64,56,8,160,96,56,16,152,72,48,16,128,80,48,24,0,0,0,0,0,0,0,0,120,128,56,40,120,152,56,72,112,184,0,0,0,0,0,0,168,40,64,0,0,0,56,0,176,40,0,0,75.47184906,32.984845,114.5425685,122.3764683,108.8117641,0,133.1465358,137.6372043,102.4499878,108.8117641,85.0411665,0,72.44308111,0,120,0,164.924225,0,101.1928851,0,114.5425685,0,128.996124,0,146.860478,0,0
267,160,40,56,0,160,64,48,8,152,56,40,8,120,64,32,16,0,0,40,16,168,64,56,8,160,96,56,16,152,72,48,16,128,80,48,24,0,0,0,0,0,0,0,0,120,128,56,40,120,152,56,72,112,184,0,0,0,0,0,0,168,40,64,0,0,0,56,0,176,40,0,0,75.47184906,32.984845,114.5425685,122.3764683,108.8117641,0,133.1465358,137.6372043,102.4499878,108.8117641,85.0411665,0,72.44308111,0,120,0,164.924225,0,101.1928851,0,114.5425685,0,128.996124,0,146.860478,0,0
268,168,40,56,0,160,64,48,8,152,56,40,8,128,64,32,16,0,0,40,16,176,64,56,8,168,96,56,16,152,80,0,0,128,80,48,24,0,0,0,0,0,0,0,0,144,88,48,24,0,0,0,0,0,0,0,0,0,0,0,0,168,40,0,0,0,0,56,0,176,48,0,0,28.8444102,16,0,130.2305648,0,0,0,126.4911064,0,108.8117641,0,0,0,0,124.9639948,0,0,0,118.1185845,0,118.1185845,0,0,0,0,0,0
269,168,40,56,0,160,56,48,8,152,56,40,8,128,64,32,16,0,0,40,16,176,64,56,8,168,96,56,16,152,80,0,0,112,120,48,24,120,152,0,0,112,184,0,0,144,88,48,24,0,0,0,0,0,0,0,0,0,0,0,0,168,40,0,0,0,0,56,0,176,48,0,0,35.77708764,16,0,130.2305648,0,0,0,126.4911064,0,126.4911064,0,0,0,0,124.9639948,0,0,164.924225,118.1185845,0,118.1185845,0,0,146.860478,0,146.860478,0
270,168,40,56,0,160,64,48,8,152,56,40,8,128,64,32,16,0,0,40,16,176,64,56,8,168,96,56,16,152,80,0,0,128,80,48,24,0,0,0,0,0,0,0,0,144,88,48,24,0,0,0,0,0,0,0,0,0,0,0,0,168,40,0,0,0,0,56,0,176,48,0,0,28.8444102,16,0,130.2305648,0,0,0,126.4911064,0,108.8117641,0,0,0,0,124.9639948,0,0,0,118.1185845,0,118.1185845,0,0,0,0,0,0
274,176,40,56,0,168,56,48,8,160,48,40,8,136,56,32,16,0,0,40,16,184,64,56,8,176,96,56,24,160,64,0,0,152,80,48,48,0,0,56,80,0,0,0,0,152,88,56,48,0,0,56,72,0,0,40,120,176,40,0,0,176,40,64,0,168,40,56,0,184,48,0,0,35.77708764,40.79215611,0,138.101412,124.1933976,126.4911064,0,133.1465358,0,128.996124,97.32420048,96.33275663,96.33275663,96,122.1147002,0,0,0,105.2235715,0,113.137085,0,0,0,0,0,0
275,176,40,56,0,168,56,48,8,160,48,40,8,136,56,32,16,0,0,40,16,184,64,56,8,176,96,56,16,160,64,0,0,152,80,48,48,0,0,56,80,0,0,0,0,152,88,56,48,0,0,56,80,0,0,40,120,176,40,0,0,176,40,0,0,168,40,56,0,184,48,0,0,35.77708764,40.79215611,0,138.101412,126.4911064,126.4911064,0,133.1465358,0,128.996124,96.33275663,96.33275663,96,96,122.1147002,0,0,0,105.2235715,0,113.137085,0,0,0,0,0,0
276,176,40,56,0,168,56,48,8,160,48,40,8,136,56,40,16,0,0,0,0,184,64,56,8,176,96,56,16,160,64,0,0,152,80,48,48,0,0,56,80,0,0,0,0,152,88,56,48,0,0,56,80,0,0,40,120,176,40,0,0,176,40,0,0,168,40,56,0,184,48,0,0,35.77708764,40.79215611,0,0,126.4911064,126.4911064,0,0,0,0,96.33275663,96.33275663,96,96,122.1147002,0,0,0,105.2235715,0,113.137085,0,0,0,0,0,0
277,176,40,56,0,168,56,48,8,160,40,40,8,136,56,40,16,0,0,0,0,184,64,56,8,176,88,56,16,168,72,48,16,136,80,48,24,128,80,0,0,0,0,0,0,152,80,48,24,120,152,0,0,112,184,0,0,176,40,56,0,184,40,0,0,168,40,48,0,184,48,0,0,28.8444102,16,130.2305648,0,0,0,122.1147002,0,108.8117641,0,0,0,0,0,133.1465358,0,164.924225,107.6289924,129.2439554,0,129.2439554,0,146.860478,97.65244493,146.860478,97.65244493,0
278,176,40,56,0,168,56,48,8,160,40,40,8,136,56,40,16,0,0,0,0,184,64,56,8,176,88,56,16,168,72,0,0,136,80,48,24,128,80,0,0,0,0,0,0,152,80,48,24,120,152,0,0,112,184,0,0,176,40,0,0,184,40,0,0,168,40,56,0,184,48,0,0,28.8444102,16,0,0,0,0,0,0,0,0,0,0,0,0,133.1465358,0,164.924225,107.6289924,129.2439554,0,129.2439554,0,146.860478,97.65244493,146.860478,97.65244493,0
279,176,40,56,0,168,56,48,8,160,40,40,8,136,56,40,16,0,0,0,0,184,64,56,8,176,88,56,16,168,72,0,0,136,80,48,24,128,80,0,0,0,0,0,0,152,80,48,24,120,152,0,0,112,184,0,0,176,40,0,0,184,40,0,0,168,40,56,0,184,48,0,0,28.8444102,16,0,0,0,0,0,0,0,0,0,0,0,0,133.1465358,0,164.924225,107.6289924,129.2439554,0,129.2439554,0,146.860478,97.65244493,146.860478,97.65244493,0
280,176,40,48,0,168,48,48,8,160,40,40,8,136,56,40,16,0,0,0,0,184,64,56,8,184,88,56,16,144,56,48,16,144,72,48,24,120,152,0,0,112,184,0,0,152,80,48,24,0,0,0,0,0,0,0,0,176,32,0,0,184,40,0,0,0,0,48,0,184,48,0,0,35.77708764,16,130.2305648,0,0,0,122.1147002,0,111.1395519,0,0,0,0,0,111.1395519,0,0,168.1903683,101.1928851,0,101.1928851,0,0,146.860478,0,146.860478,0
281,176,40,48,0,168,48,48,8,160,40,40,8,136,56,40,16,0,0,0,0,184,64,56,8,184,88,56,16,144,56,48,16,144,72,48,24,120,152,0,0,112,184,0,0,152,80,48,24,120,152,0,0,112,184,0,0,176,32,0,0,184,40,0,0,0,0,48,0,184,48,0,0,35.77708764,16,130.2305648,0,0,0,122.1147002,0,111.1395519,0,0,0,0,0,111.1395519,0,168.1903683,168.1903683,101.1928851,0,101.1928851,0,146.860478,146.860478,146.860478,146.860478,0
282,176,32,0,0,168,48,40,0,160,40,32,8,0,0,32,16,0,0,40,16,184,56,56,8,184,88,56,16,176,64,56,8,136,80,48,24,0,0,0,0,0,0,0,0,136,128,48,24,136,144,0,0,136,168,0,0,0,0,0,0,184,32,0,0,0,0,48,0,184,40,48,0,86.16263691,25.29822128,122.3764683,136.9379421,0,0,144.222051,147.5127113,107.6289924,115.3776408,0,0,0,0,0,0,0,0,134.1044369,0,134.1044369,0,148.8086019,0,148.8086019,0,0
283,176,32,0,0,168,48,40,0,160,40,32,8,0,0,32,16,0,0,40,16,184,56,56,8,184,88,56,16,176,64,48,16,136,80,48,24,0,0,0,0,0,0,0,0,136,128,48,24,136,144,0,0,136,168,0,0,0,0,0,0,184,32,0,0,0,0,48,0,184,40,48,0,86.16263691,25.29822128,128.996124,136.9379421,0,0,142.4359505,147.5127113,108.8117641,115.3776408,0,0,0,0,0,0,0,0,134.1044369,0,134.1044369,0,148.8086019,0,148.8086019,0,0
284,176,32,0,0,168,48,40,0,160,40,32,8,0,0,32,16,0,0,40,16,184,56,56,8,184,88,56,16,184,72,48,16,136,80,48,24,0,0,0,0,0,0,0,0,144,80,48,24,0,0,0,0,0,0,0,0,0,0,0,0,184,32,0,0,0,0,48,0,184,40,48,0,40,25.29822128,128.996124,136.9379421,0,0,115.3776408,122.1147002,108.8117641,115.3776408,0,0,0,0,0,0,0,0,144.222051,0,144.222051,0,0,0,0,0,0
285,176,32,56,0,176,48,48,8,168,40,40,8,144,56,40,16,0,0,0,0,184,56,56,8,184,88,56,16,176,64,48,16,128,104,48,24,136,136,0,0,144,168,0,0,144,112,48,24,136,136,0,0,112,184,0,0,0,0,56,0,184,32,0,0,176,32,48,0,192,40,0,0,71.55417528,16,128.996124,0,0,0,135.764502,0,118.92855,0,0,0,0,0,136,0,157.7846634,157.7846634,134.1044369,0,134.1044369,0,142.4359505,142.4359505,142.4359505,142.4359505,0
291,176,32,56,0,176,48,48,8,168,40,40,0,160,56,40,16,0,0,0,0,184,56,56,8,184,96,56,16,168,56,48,16,144,112,48,24,144,136,0,0,144,168,0,0,144,112,48,24,144,136,0,0,144,168,0,0,0,0,56,0,184,32,0,0,176,32,48,0,184,40,56,0,71.55417528,16,128.996124,0,0,0,135.764502,0,135.764502,0,0,0,0,0,125.2198067,0,161.9876539,161.9876539,124.1933976,0,124.1933976,0,147.5127113,147.5127113,147.5127113,147.5127113,0
292,176,32,56,0,176,48,48,8,160,48,40,0,0,0,40,16,0,0,0,0,184,56,56,8,184,96,56,16,168,56,48,16,144,112,48,24,144,136,0,0,144,168,0,0,144,112,48,24,144,136,0,0,144,168,0,0,0,0,56,0,184,32,0,0,0,0,48,0,184,40,56,0,71.55417528,16,128.996124,0,0,0,135.764502,0,135.764502,0,0,0,0,0,125.2198067,0,161.9876539,161.9876539,124.1933976,0,124.1933976,0,147.5127113,147.5127113,147.5127113,147.5127113,0
293,176,40,56,0,176,48,48,8,168,48,40,8,160,64,40,16,0,0,0,0,184,56,56,8,184,72,56,16,0,0,0,0,152,88,48,24,0,0,0,0,0,0,0,0,168,96,48,24,0,0,0,0,0,0,0,0,176,32,56,0,184,32,0,0,176,32,48,0,184,40,56,0,48.66210024,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,176,40,56,0,176,48,48,8,168,48,40,8,160,64,32,16,0,0,40,16,184,56,56,8,184,72,56,16,0,0,0,0,152,88,48,24,0,0,0,0,0,0,0,0,168,96,48,24,0,0,0,0,0,0,0,0,176,32,56,0,184,32,0,0,176,32,48,0,184,40,0,0,48.66210024,16,0,138.101412,0,0,0,150.9436981,0,133.1465358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,176,40,56,0,176,48,48,8,168,48,40,8,160,64,32,16,0,0,40,16,184,56,56,8,184,72,56,16,0,0,0,0,144,112,48,24,144,128,0,0,144,168,0,0,160,96,48,24,168,144,0,0,0,0,0,0,176,32,56,0,184,32,0,0,176,32,48,0,184,40,0,0,50.59644256,16,0,138.101412,0,0,0,144.222051,0,141.5344481,0,0,0,0,0,0,182.428068,155.3319027,0,0,0,0,169.7056275,141.5344481,169.7056275,141.5344481,0
296,176,40,56,0,176,56,48,8,168,48,40,8,160,56,40,16,0,0,0,0,184,56,56,8,184,80,56,16,168,64,0,0,160,80,48,24,0,0,0,0,0,0,0,0,168,96,48,24,0,0,0,0,0,0,0,0,176,32,0,0,184,40,0,0,176,32,56,0,192,40,0,0,40.79215611,16,0,0,0,0,0,0,0,0,0,0,0,0,128.996124,0,0,0,126.4911064,0,126.4911064,0,0,0,0,0,0
297,176,40,56,0,176,56,48,8,168,48,40,8,160,56,40,16,0,0,0,0,184,56,56,8,184,80,56,16,168,64,0,0,160,80,48,24,0,0,0,0,0,0,0,0,168,96,48,24,0,0,0,0,0,0,0,0,176,32,0,0,184,40,0,0,176,32,56,0,192,40,0,0,40.79215611,16,0,0,0,0,0,0,0,0,0,0,0,0,128.996124,0,0,0,126.4911064,0,126.4911064,0,0,0,0,0,0
